ID,Artist,Created_Time,User_ID,Message,Like,Share,Commite,Fan,Tag
320,Avril Lavigne, 2018-02-24T165746+0000,"id: '5413509299_10155711920569300',","message: 'Late night studio vocal session ????????#myhome #singing #musicismydrug #grateful'},",22741,808, 2223),15439,tag: #singing #musicismydrug #grateful
321,Avril Lavigne, 2018-02-24T003717+0000,"id: '5413509299_10155710106349300',","message: '#FBF to 2004 with JoJo Wright'},",18289,271, 1214),15439,tag: #FBF
322,Avril Lavigne, 2018-02-23T173520+0000,"id: '5413509299_10155709204314300',","message: 'Flashback to my Nylon covers and photos from the shoots! Which one was your fave?? ??',",24511,960, 1351),15439,tag:
323,Avril Lavigne, 2018-02-22T003539+0000,"id: '5413509299_10155704882719300',","message: '??????????'},",22686,723, 2521),15439,tag:
324,Avril Lavigne, 2018-02-21T003207+0000,"id: '5413509299_10155702319214300',","message: 'Always so much fun to see these amazing people I’ve known since my first album Lisa Foxx JoJo Wright Ryan Cabrera so fun today 102.7 KIIS FM iHeartRadio'},",19801,339, 1483),15439,tag:
325,Avril Lavigne, 2018-02-21T002551+0000,"id: '5413509299_10155702306649300',","message: 'The man. JoJo Wright we go waaaaaay back !!! 102.7 KIIS FM iHeartRadio'},",10490,219, 1341),15439,tag:
326,Avril Lavigne, 2018-02-15T224246+0000,"id: '5413509299_10155688875784300',","message: 'So happy for this beautiful Canadian wrestling Queen Maryse having her first babygurl #frenchcanadian #badassbitches #itsagirl'},",12197,285, 1473),15439,tag: #frenchcanadian #badassbitches #itsagirl
327,Avril Lavigne, 2018-02-15T222728+0000,"id: '5413509299_10155688850994300',","message: 'I need to go to baby showers more often. Ain’t nothing like pounding beer out of baby bottles. Wahoo. So much fun. Congrats to Maryse and The Miz we had a blast Ryan Cabrera #itsagirl #babyshower ????????'},",7911,168, 1330),15439,tag: #itsagirl #babyshower
328,Avril Lavigne, 2018-02-14T175517+0000,"id: '5413509299_10155685551379300',","message: 'Meow. Happy Love Day !!!! ??????',",61955,2006, 2956),15439,tag:
329,Avril Lavigne, 2018-02-13T211324+0000,"id: '5413509299_10155683161299300',","message: 'Tea time ????Abbey Dawn',",29419,642, 1559),15439,tag:
330,Avril Lavigne, 2018-02-10T015629+0000,"id: '5413509299_10155673494629300',","message: 'Zane Carney fucking killing it today . Love you Zaners. ??'},",8114,126, 1273),15439,tag:
331,Avril Lavigne, 2018-02-07T181853+0000,"id: '5413509299_10155667177779300',","message: 'I’m so fucking pumped. Waking up so excited. February is a great month. I’ve started mixing my album and all of the pieces are finally coming together. These songs are so close to my heart. Wish me luck while I throw every last drop of me into these final stages. \nTime is power. And I needed this time. To live. To write. To go through my ups and downs. And while I am eager to get this done ha I’ve finally learned to enjoy the journey, the ride, the present time. ??'},",33923,1613, 2335),15439,tag:
332,Avril Lavigne, 2018-02-07T181724+0000,"id: '5413509299_10155667174579300',","message: 'Tonight’s dinner look Abbey Dawn trucker hat. Dress it up dress it down balance me out ??\n#abbeydawnbyavrillavigne #sushibar'},",13525,333, 1235),15439,tag: #sushibar
333,Avril Lavigne, 2018-02-05T035316+0000,"id: '5413509299_10155661055849300',","message: 'My Abbey Dawn jacket ??\n#abbeydawnbyavrillavigne #centralpark #abbeydawn #nyc'},",26345,726, 1622),15439,tag: #centralpark #abbeydawn #nyc
334,Avril Lavigne, 2018-02-03T004705+0000,"id: '5413509299_10155655528054300',","message: '“What matters most is how well you walk through the fire” so you better look damn cute while you’re doing it ;) New Abbey Dawn beanie bitches #abbeydawn #nyc #bukowski'},",40320,1365, 2846),15439,tag: #abbeydawn #nyc #bukowski
335,Avril Lavigne, 2018-02-01T202325+0000,"id: '5413509299_10155652409959300',","message: 'Enjoying being back East. NYC I love you ?? GUESS #NYC #GUESS\n( ?? by Ryan Cabrera )'},",68736,1922, 4287),15439,tag: #NYC #GUESS
336,Avril Lavigne, 2017-12-25T181312+0000,"id: '5413509299_10155555326454300',","message: 'Merry Christmas guys - can’t wait for 2018 to show you everything I’ve been working on!! ????'},",119713,3070, 6176),15439,tag:
337,Avril Lavigne, 2017-12-14T222523+0000,"id: '5413509299_10155527792734300',","message: 'Listen to my duet of ‘baby its cold outside’ with @jonnyblumusic and check out the new cover art!'},",11270,1259, 1380),15439,tag:
338,Avril Lavigne, 2017-11-29T001251+0000,"id: '5413509299_10155487456819300',","message: '\u202aListen to my duet of #BabyItsColdOutside on @Spotify!!\u202c\n\n\u202ahttps://open.spotify.com/track/2VKF5zx9tphpsHyN7LIewk?si=BhciHuyDQvq3tRFpYvvdSw\u202c',",11141,7, 457),15439,tag: #BabyItsColdOutsidehttps://open.spotify.com/track/2VKF5zx9tphpsHyN7LIewksi=BhciHuyDQvq3tRFpYvvdSw\u202c
339,Avril Lavigne, 2017-11-25T011150+0000,"id: '5413509299_10155477975959300',","message: '\u202aHappy Holidays - our Abbey Dawn Black Friday sale started today! Up to 40% off on existing items and new pieces to preorder!\u202c'},",6534,324, 736),15439,tag:
340,Avril Lavigne, 2017-11-01T230053+0000,"id: '5413509299_10155420927249300',","message: '\u202aSo excited to be chatting with you guys in an hour! Don’t forget to tune in HERE for my Facebook live at 5 pm PST!\u202c'},",10642,201, 808),15439,tag:
341,Avril Lavigne, 2017-10-29T160000+0000,"id: '5413509299_10155416035854300',","message: 'Happy Sunday'},",26935,588, 800),15439,tag:
342,Avril Lavigne, 2017-10-28T160000+0000,"id: '5413509299_10155416029214300',","message: 'Trick or Treat ? ??@jrotem'},",27659,381, 688),15439,tag:
343,Avril Lavigne, 2017-10-20T144712+0000,"id: '5413509299_10155390489739300',","message: 'Chilling with my French Canadian WWE Diva Maryse today. So happy for you and Mike The Miz with your first pregnancy. #Badass #Canada'},",21781,424, 1375),15439,tag: #Badass #Canada
344,Avril Lavigne, 2017-10-04T182942+0000,"id: '5413509299_10155352684424300',","message: 'Time to make ROCK #music #Album6 #AL6 #fenderguitar'},",40228,1596, 1592),15439,tag: #music #Album6 #AL6 #fenderguitar
345,Avril Lavigne, 2017-09-29T185921+0000,"id: '5413509299_10155340597919300',","message: 'Check out the new Grey song ‘Wings Clipped” I’m on with Anthony Green'},",12960,2100, 1287),15439,tag:
346,Avril Lavigne, 2017-09-26T190135+0000,"id: '5413509299_10155333253959300',","message: ""sippin' on sunshine""},",51008,1142, 1587),15439,tag:
347,Avril Lavigne, 2017-09-25T160000+0000,"id: '5413509299_10155333252744300',","message: '#iHeartFestival',",30091,513, 359),15439,tag: #iHeartFestival
348,Avril Lavigne, 2017-09-25T160000+0000,"id: '5413509299_10155333251319300',","message: '#flashback to the iHeartRadio Music Festival',",14333,220, 278),15439,tag: #flashback
349,Avril Lavigne, 2017-09-24T160000+0000,"id: '5413509299_10155333249074300',","message: 'Birthday week starts now wahoo ...'},",34584,545, 890),15439,tag:
350,Avril Lavigne, 2017-09-23T160000+0000,"id: '5413509299_10155333248074300',","message: 'Yessss. That is a wrap on writing for the week. Feeling it. ???????? Time to start the Bday celebration/vacation...'},",6552,78, 306),15439,tag:
351,Avril Lavigne, 2017-09-22T160000+0000,"id: '5413509299_10155333246074300',","message: 'LOVE this photo of Lauren Christy and I writing my first album together ... #imwithyou #sk8erboi #complicated #tbt #al6'},",15748,159, 342),15439,tag: #imwithyou #sk8erboi #complicated #tbt #al6
352,Avril Lavigne, 2017-09-19T160000+0000,"id: '5413509299_10155333244219300',","message: 'Monday Mood As Fuck #dontgiveashit'},",32147,562, 561),15439,tag: #dontgiveashit
353,Avril Lavigne, 2017-09-15T160000+0000,"id: '5413509299_10155333239859300',","message: 'Yummy ??????'},",6726,106, 232),15439,tag:
354,Avril Lavigne, 2017-09-09T160000+0000,"id: '5413509299_10155333237684300',","message: 'Impromptu performance of ""Rockstar"" with Nickelback last night in Los Angeles. Good to be back on stage! Feeling excited, happy and grateful. #feedthemachinetour #family'},",14469,780, 416),15439,tag: #feedthemachinetour #family
355,Avril Lavigne, 2017-08-29T161249+0000,"id: '5413509299_10155260970574300',","message: 'Recording last night with @jrotem'},",39147,869, 1382),15439,tag:
356,Avril Lavigne, 2017-08-29T152640+0000,"id: '5413509299_10155260869684300',","message: 'Studio today ??????'},",70743,1779, 2065),15439,tag:
357,Avril Lavigne, 2017-08-29T152619+0000,"id: '5413509299_10155260868889300',","message: ""I don't mean to give you my back, I know it's rude. I'm busy making music here bitches lol. Hahaha - #ilaughatmyownjokes""},",31519,723, 1105),15439,tag: #ilaughatmyownjokes
358,Avril Lavigne, 2017-08-04T230230+0000,"id: '5413509299_10155197660574300',","message: '#Fbf another pic from #theboneztour thanks @avril_lavigne_photos @avrilbandaidsofficial #AL6 #LittleBlackStars #AvrilThrowbacks'},",33791,1172, 1335),15439,tag: #Fbf #theboneztour #AL6 #LittleBlackStars #AvrilThrowbacks
359,Avril Lavigne, 2017-08-04T182506+0000,"id: '5413509299_10155197020134300',","message: ""#FBF to #TheBonezTour back in 2005! Remember guys, keep tagging me in your old tour pics and videos and I'll post my favorite ones!! #LittleBlackStars #AL6 #AvrilThrowbacks @avrilbandaidsofficial @avril_lavigne_photos""},",45040,1487, 1293),15439,tag: #TheBonezTour #LittleBlackStars #AL6 #AvrilThrowbacks
360,Avril Lavigne, 2017-07-17T200952+0000,"id: '5413509299_10155140938419300',","message: 'Taking a few days off from the studio...#AL6'},",110309,3079, 3705),15439,tag:
361,Avril Lavigne, 2017-06-09T210155+0000,"id: '5413509299_10155016007019300',","message: ""Great being able to find Slim Secrets when I'm traveling/busy working - it's key to have healthy, tasty snacks on hand #slimsecrets #ad""},",49044,1293, 2617),15439,tag: #slimsecrets #ad
362,Avril Lavigne, 2017-06-05T010857+0000,"id: '5413509299_10155000332449300',","message: 'Today marks 15 years since I released my first album, ""Let Go"" and now I\'m here working on my sixth! Its so surreal to think my first album #LetGo has sold over 20 million albums, and introduced me to so many incredible countries around the world. Thank you guys for all your support - I can\'t wait for you to hear what\'s next! Also, a big thank you to LA Reid for discovering me at the age of 15, allowing me to be me, write my own songs, dress the way I wanted haha, continually support me up until this day and continuing to have my back no matter what. La Reid is one of the most real and caring business men I have come across in the industry.\nAnd thank you to my co-writers and producers #TheMatrix, Lauren Christy, Graham Edwards, Scott Spock, and Clif Magness'},",56576,3997, 2061),15439,tag: #LetGo #TheMatrix
363,Avril Lavigne, 2017-06-04T202823+0000,"id: '5413509299_10154999659419300',","message: 'And here is the fourth and final single on ""Let Go"", ""Losing Grip"". Loved celebrating the 15 year anniversary of my first album with you guys! My fans have been so incredible to me through the years and I can\'t wait to share the new album with you soon. #LosingGrip #LetGo #AL6'},",39786,6667, 1375),15439,tag: #LosingGrip #LetGo #AL6
364,Avril Lavigne, 2017-06-03T200735+0000,"id: '5413509299_10154996325779300',","message: 'And here is the third single off of ""Let Go"", ""I\'m With You"" 15 year anniversary of my first album !!! #AL6 #LetGo #ImWithYou'},",96072,22069, 3862),15439,tag: #AL6 #LetGo #ImWithYou
365,Avril Lavigne, 2017-06-01T213403+0000,"id: '5413509299_10154990366049300',","message: ""This month is the 15 year anniversary of Let Go! Here's a clip of my first video - the one that started it all- Complicated. A big THANK YOU to my fans for all your support!""},",199035,58902, 12836),15439,tag:
366,Avril Lavigne, 2017-05-21T210010+0000,"id: '5413509299_10154960831144300',","message: 'Throwback to the 2002 #BBMAS performing Sk8er Boi and Complicated. Cant wait to watch tonight!'},",20980,2032, 1288),15439,tag: #BBMAS
367,Avril Lavigne, 2017-05-16T201509+0000,"id: '5413509299_10154946417944300',","message: ""Officially beginning production this week for the album. Wahoo. Almost there. Been pouring my heart and soul into writing these new songs for you guys. Can't wait !!!!""},",35556,2499, 2023),15439,tag:
368,Avril Lavigne, 2017-05-14T232346+0000,"id: '5413509299_10154940188794300',","message: ""Happy Mother's Day to my incredible mother and everyone else's mom's out there""},",49282,654, 1072),15439,tag:
369,Avril Lavigne, 2017-05-09T224754+0000,"id: '5413509299_10154925777609300',","message: 'Feels good to be back in the studio again. Love Slim Secrets bars because they are yummy, healthy snacks to have around when working  #ad #slimsecrets'},",34927,1180, 1133),15439,tag: #ad #slimsecrets
370,Avril Lavigne, 2017-05-08T200816+0000,"id: '5413509299_10154922958844300',","message: 'I love relaxing in our Abbey Dawn Vampire Lounge Track Suit. Go to abbeydawn.com to check it out!'},",39273,1000, 1026),15439,tag:
371,Avril Lavigne, 2017-05-05T214405+0000,"id: '5413509299_10154915205974300',","message: '10 years ago today!'},",58095,2132, 1301),15439,tag:
372,Avril Lavigne, 2017-04-30T144628+0000,"id: '5413509299_10154901589504300',","message: 'working on some new tunes'},",78145,2888, 1983),15439,tag:
373,Avril Lavigne, 2017-04-26T150128+0000,"id: '5413509299_10154890911859300',","message: 'New music... back to work'},",93952,3516, 2636),15439,tag:
374,Avril Lavigne, 2017-04-11T161508+0000,"id: '5413509299_10154844402109300',","message: 'Here is the new vampire tee Abbey Dawn #littleblackstar #clothing #fashion #littleblackstars'},",77391,2644, 1820),15439,tag: #littleblackstar #clothing #fashion #littleblackstars
375,Avril Lavigne, 2017-04-10T003626+0000,"id: '5413509299_10154839722899300',","message: ""keepin' comfy in our new Abbey Dawn cupcake sweater in black ????""},",72170,1727, 2131),15439,tag:
376,Avril Lavigne, 2017-04-01T192129+0000,"id: '5413509299_10154814383794300',","message: 'New Abbey Dawn out TODAY! Go to abbeydawn.com! Fun new track suit, tote bag, beanie, stickers and hat!'},",76739,1717, 1572),15439,tag:
377,Avril Lavigne, 2017-03-31T185616+0000,"id: '5413509299_10154811443619300',","message: 'New Abbey Dawn releasing tomorrow!!'},",13604,514, 697),15439,tag:
378,Avril Lavigne, 2017-03-25T013048+0000,"id: '5413509299_10154793453634300',","message: 'Stepping your feet in the ocean is healing #Malibu'},",72656,2052, 1933),15439,tag: #Malibu
