0,use_id,from_user,text,time,user_lang,user_followers_count,retweet_count,user_friends_count,user_location,user_favorites,status_url,entities_str
367,9.88E+17,Adamj0827,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:34:05,en,307,2149,336,"Dacula, GA",4338,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
368,9.88E+17,Raquel3719,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:33:47,en,1835,12845,2875,,25730,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
369,9.88E+17,ToneUribe,"RT @amjoyshow: .@hmcghee: This is a teachable moment for the country, for other corporations who are watching, as well as for nearly 180,000 employees. Is it just about diversity, or is it about the structural racism that exists in our society? #AMJoy #Starbucks https://t.co/3Brgn6MuY1",21/04/2018 20:33:43,en,117,819,374,"Tucson, AZ  USA",1678,,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""amjoyshow"",""name"":""AM Joy w/Joy Reid"",""id"":731132367058968600,""id_str"":""731132367058968576"",""indices"":[3,13]},{""screen_name"":""hmcghee"",""name"":""Heather C. McGhee"",""id"":17375057,""id_str"":""17375057"",""indices"":[16,24]}],""urls"":[]}"
370,9.88E+17,jesper_alebeek,"RT @breenatadder: Only in America: Friend insulted @luxslive cause of skin color; also hires #WhitePrivilege youth that think they're black &amp; OPENLY USE THE N WORD.

This is an employee. RT if this is NOT OK w you.

#StarbucksBoycott #Starbucks #Starbucksprotest #BLM #BlackLivesMatter @LewisEverk https://t.co/Z7KYLgms2L",21/04/2018 20:33:33,nl,14,98,185,"Oirschot, Nederland",236,,"{""hashtags"":[{""text"":""WhitePrivilege"",""indices"":[93,108]}],""symbols"":[],""user_mentions"":[{""screen_name"":""breenatadder"",""name"":""Breena Tadder"",""id"":814112821579546600,""id_str"":""814112821579546624"",""indices"":[3,16]},{""screen_name"":""luxslive"",""name"":""LUXS"",""id"":925431247056248800,""id_str"":""925431247056248832"",""indices"":[51,60]}],""urls"":[]}"
371,9.88E+17,GayConservativ3,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:33:32,en,1179,8253,928,"Raleigh, NC",16546,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
372,9.88E+17,ClytieMager,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:33:28,en,46,322,60,United States,684,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
373,9.88E+17,SonnieJohnson,"When my critique is... you should've played up #Starbucks video, less #Hotep... https://t.co/4xlR8BhO6E",21/04/2018 20:33:09,en,22505,157535,1771,,315110,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[47,57]},{""text"":""Hotep"",""indices"":[70,76]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":987776257529131000,""id_str"":""987776257529131009"",""indices"":[80,103],""media_url"":""http://pbs.twimg.com/tweet_video_thumb/DbVJRdOWsAEU7L1.jpg"",""media_url_https"":""https://pbs.twimg.com/tweet_video_thumb/DbVJRdOWsAEU7L1.jpg"",""url"":""https://t.co/4xlR8BhO6E"",""display_url"":""pic.twitter.com/4xlR8BhO6E"",""expanded_url"":""https://twitter.com/SonnieJohnson/status/987776271517089793/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":480,""h"":270,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":480,""h"":270,""resize"":""fit""},""large"":{""w"":480,""h"":270,""resize"":""fit""}}}]}"
374,9.88E+17,semicolon432,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:33:09,en,40,280,473,,600,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
375,9.88E+17,BlackSheep427,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 20:33:07,en,1994,13958,1466,"Greencastle, PA",27956,,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
376,9.88E+17,JohnnyFiorica,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:33:03,en,277,1939,424,"New York, USA",3918,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
377,9.88E+17,SusanCTurlingt1,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 20:32:58,en,2426,16982,381,"Virginia, USA",34004,,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
378,9.88E+17,lmm2529,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:32:56,en,128,896,231,,1832,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
379,9.88E+17,Michael31300435,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:32:52,en,10919,76433,1812,America,152906,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
380,9.88E+17,Alisand3,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:32:38,en,13696,95872,13767,California,191784,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
381,9.88E+17,jd_dizzo,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:32:38,en,750,5250,861,,10540,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
382,9.88E+17,Marla68983234,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:32:27,en,1730,12110,507,"Pennsylvania, USA",24260,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
383,9.88E+17,nunyabus1,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:32:24,en,221,1547,198,Timbuktu,3134,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
384,9.88E+17,Stimulus4U,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:32:06,en,2099,14693,2724,,29426,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
385,9.88E+17,CrankyChief,"RT @larryelder: The two black men said they remain upset with #Starbucks because ""rules are rules, but right is right."" So...it's...morally...wrong...to...require...a...buy...before...permitting...a...customer...to...use...their...restroom?!?
Somebody call the ACLU!!!",21/04/2018 20:32:05,en,355,2485,63,Macalester Ok,5010,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[62,72]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
386,9.88E+17,jonestownjammer,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:32:01,en,116,812,506,"Bothell, WA",1664,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
387,9.88E+17,chaudhary_nayan,"There are things in life that are neither here, nor there. And they don__ have to be, because sometimes they are just perfect for the moment.

Like this #starbucks #Nitrocoldbrew which is neither coffee nor beer, but I__ loving it.  

#imperfect
#stillgood https://t.co/zTjQmNDSG7",21/04/2018 20:31:54,en,34,238,101,,516,,"{""hashtags"":[{""text"":""starbucks"",""indices"":[153,163]},{""text"":""Nitrocoldbrew"",""indices"":[164,178]},{""text"":""imperfect"",""indices"":[235,245]},{""text"":""stillgood"",""indices"":[246,256]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":987775949260210200,""id_str"":""987775949260210177"",""indices"":[257,280],""media_url"":""http://pbs.twimg.com/media/DbVI_g1UQAEAZkf.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DbVI_g1UQAEAZkf.jpg"",""url"":""https://t.co/zTjQmNDSG7"",""display_url"":""pic.twitter.com/zTjQmNDSG7"",""expanded_url"":""https://twitter.com/chaudhary_nayan/status/987775955920936961/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":900,""h"":1200,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":510,""h"":680,""resize"":""fit""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""}}}]}"
388,9.88E+17,fedagentmark,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 20:31:47,en,2283,15981,1237,Northern California,32002,,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
389,9.88E+17,coallb,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 20:31:43,en,1500,10500,2228,"Santa Fe, New Mexico",21040,,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
390,9.88E+17,JimInBuffalo,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 20:31:14,en,378,2646,970,"Buffalo, NY USA",5332,,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
391,9.88E+17,jon_bubb,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:31:13,en,6,42,89,"Florida, USA",124,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
