id,created_at,tweets,user_id,user_location,retweet_count,Urls,Media,game
420,2018-04-17 21:37:41,"[SSN] M4.2 Apr-17 21:37:40 UTC, 99 km to W of PUERTO VALLARTA, JALISCO, Depth:5.0km,  #quake https://t.co/dTGvsvCJCb",535114625,,1,[],"[{'id': 986358058040217600, 'id_str': '986358058040217600', 'indices': [93, 116], 'media_url': 'http://pbs.twimg.com/media/DbA_bYbU0AAcMO5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DbA_bYbU0AAcMO5.jpg', 'url': 'https://t.co/dTGvsvCJCb', 'display_url': 'pic.twitter.com/dTGvsvCJCb', 'expanded_url': 'https://twitter.com/earthquakesApp/status/986358059936112641/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 450, 'h': 450, 'resize': 'fit'}, 'medium': {'w': 450, 'h': 450, 'resize': 'fit'}, 'large': {'w': 450, 'h': 450, 'resize': 'fit'}}}]",Quake
421,2018-04-17 21:30:39,"RT @everyEarthquake: USGS reports a M1.5 #earthquake 73km E of Gabbs, Nevada on 4/17/18 @ 21:14:22 UTC https://t.co/FvpOCUtlrS #quake",1591786351,Southern Minnesota,2,"[{'url': 'https://t.co/FvpOCUtlrS', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nn00630741', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [103, 126]}]",,Quake
421,2018-04-17 21:30:39,"RT @everyEarthquake: USGS reports a M1.5 #earthquake 73km E of Gabbs, Nevada on 4/17/18 @ 21:14:22 UTC https://t.co/FvpOCUtlrS #quake",1591786351,Southern Minnesota,2,"[{'url': 'https://t.co/FvpOCUtlrS', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nn00630741', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [103, 126]}]",,Quake
422,2018-04-17 21:30:18,"#quake 2018-04-17 05:58:00 (M4.4) LIBERTADOR O'HIGGINS, CHILE -34.1 -70.5 (1cbfb) https://t.co/xIaiJjbl2u",121240066,California,0,"[{'url': 'https://t.co/xIaiJjbl2u', 'expanded_url': 'https://goo.gl/fb/6ikJtX', 'display_url': 'goo.gl/fb/6ikJtX', 'indices': [82, 105]}]",,Quake
423,2018-04-17 21:29:22,"RT @everyEarthquake: USGS reports a M1.5 #earthquake 73km E of Gabbs, Nevada on 4/17/18 @ 21:14:22 UTC https://t.co/FvpOCUtlrS #quake",1954310700,"Nevada, USA",2,"[{'url': 'https://t.co/FvpOCUtlrS', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nn00630741', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [103, 126]}]",,Quake
423,2018-04-17 21:29:22,"RT @everyEarthquake: USGS reports a M1.5 #earthquake 73km E of Gabbs, Nevada on 4/17/18 @ 21:14:22 UTC https://t.co/FvpOCUtlrS #quake",1954310700,"Nevada, USA",2,"[{'url': 'https://t.co/FvpOCUtlrS', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nn00630741', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [103, 126]}]",,Quake
424,2018-04-17 21:29:02,"USGS reports a M1.5 #earthquake 73km E of Gabbs, Nevada on 4/17/18 @ 21:14:22 UTC https://t.co/FvpOCUtlrS #quake",1414684496,Earth,2,"[{'url': 'https://t.co/FvpOCUtlrS', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nn00630741', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [82, 105]}]",,Quake
424,2018-04-17 21:29:02,"USGS reports a M1.5 #earthquake 73km E of Gabbs, Nevada on 4/17/18 @ 21:14:22 UTC https://t.co/FvpOCUtlrS #quake",1414684496,Earth,2,"[{'url': 'https://t.co/FvpOCUtlrS', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nn00630741', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [82, 105]}]",,Quake
425,2018-04-17 21:26:02,"USGS reports a M2.2 #earthquake 39km ENE of Redoubt Volcano, Alaska on 4/17/18 @ 21:21:03 UTC https://t.co/Oy46jCrUn7 #quake",1414684496,Earth,0,"[{'url': 'https://t.co/Oy46jCrUn7', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/ak19241701', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [94, 117]}]",,Quake
425,2018-04-17 21:26:02,"USGS reports a M2.2 #earthquake 39km ENE of Redoubt Volcano, Alaska on 4/17/18 @ 21:21:03 UTC https://t.co/Oy46jCrUn7 #quake",1414684496,Earth,0,"[{'url': 'https://t.co/Oy46jCrUn7', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/ak19241701', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [94, 117]}]",,Quake
426,2018-04-17 21:22:02,"USGS reports a M1.1 #earthquake 59km E of Cape Yakataga, Alaska on 4/17/18 @ 21:18:52 UTC https://t.co/swQc3B8aKI #quake",1414684496,Earth,0,"[{'url': 'https://t.co/swQc3B8aKI', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/ak19241700', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [90, 113]}]",,Quake
426,2018-04-17 21:22:02,"USGS reports a M1.1 #earthquake 59km E of Cape Yakataga, Alaska on 4/17/18 @ 21:18:52 UTC https://t.co/swQc3B8aKI #quake",1414684496,Earth,0,"[{'url': 'https://t.co/swQc3B8aKI', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/ak19241700', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [90, 113]}]",,Quake
427,2018-04-17 21:21:02,"USGS reports a M0.88 #earthquake 7km NW of The Geysers, CA on 4/17/18 @ 21:18:35 UTC https://t.co/zObF6qF1yD #quake",1414684496,Earth,0,"[{'url': 'https://t.co/zObF6qF1yD', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nc73000556', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [85, 108]}]",,Quake
427,2018-04-17 21:21:02,"USGS reports a M0.88 #earthquake 7km NW of The Geysers, CA on 4/17/18 @ 21:18:35 UTC https://t.co/zObF6qF1yD #quake",1414684496,Earth,0,"[{'url': 'https://t.co/zObF6qF1yD', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nc73000556', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [85, 108]}]",,Quake
428,2018-04-17 21:19:02,"USGS reports a SoCal area M1.7 #earthquake 19km SW of Sandy Valley, Nevada on 4/17/18 @ 21:15:31 UTC https://t.co/DS7G9wiQIt #quake",2612506890,Southern California,0,"[{'url': 'https://t.co/DS7G9wiQIt', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nn00630742', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [101, 124]}]",,Quake
428,2018-04-17 21:19:02,"USGS reports a SoCal area M1.7 #earthquake 19km SW of Sandy Valley, Nevada on 4/17/18 @ 21:15:31 UTC https://t.co/DS7G9wiQIt #quake",2612506890,Southern California,0,"[{'url': 'https://t.co/DS7G9wiQIt', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nn00630742', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [101, 124]}]",,Quake
429,2018-04-17 21:19:02,"USGS reports a M1.7 #earthquake 19km SW of Sandy Valley, Nevada on 4/17/18 @ 21:15:31 UTC https://t.co/qnDdCcC85P #quake",1414684496,Earth,0,"[{'url': 'https://t.co/qnDdCcC85P', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nn00630742', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [90, 113]}]",,Quake
429,2018-04-17 21:19:02,"USGS reports a M1.7 #earthquake 19km SW of Sandy Valley, Nevada on 4/17/18 @ 21:15:31 UTC https://t.co/qnDdCcC85P #quake",1414684496,Earth,0,"[{'url': 'https://t.co/qnDdCcC85P', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nn00630742', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [90, 113]}]",,Quake
430,2018-04-17 21:17:33,"RT @earthquakesnow: Light earthquake, 4.7 mag has occurred near Parham in Antigua and Barbuda - https://t.co/68qa7pu5v5 #earthquake #quake",2366078358,,2,"[{'url': 'https://t.co/68qa7pu5v5', 'expanded_url': 'https://wp.me/p5bFdp-ucC', 'display_url': 'wp.me/p5bFdp-ucC', 'indices': [96, 119]}]",,Quake
430,2018-04-17 21:17:33,"RT @earthquakesnow: Light earthquake, 4.7 mag has occurred near Parham in Antigua and Barbuda - https://t.co/68qa7pu5v5 #earthquake #quake",2366078358,,2,"[{'url': 'https://t.co/68qa7pu5v5', 'expanded_url': 'https://wp.me/p5bFdp-ucC', 'display_url': 'wp.me/p5bFdp-ucC', 'indices': [96, 119]}]",,Quake
431,2018-04-17 21:16:06,"RT @earthquakesnow: Light earthquake, 4.7 mag has occurred near Parham in Antigua and Barbuda - https://t.co/68qa7pu5v5 #earthquake #quake",1378552322,Native Texan,2,"[{'url': 'https://t.co/68qa7pu5v5', 'expanded_url': 'https://wp.me/p5bFdp-ucC', 'display_url': 'wp.me/p5bFdp-ucC', 'indices': [96, 119]}]",,Quake
431,2018-04-17 21:16:06,"RT @earthquakesnow: Light earthquake, 4.7 mag has occurred near Parham in Antigua and Barbuda - https://t.co/68qa7pu5v5 #earthquake #quake",1378552322,Native Texan,2,"[{'url': 'https://t.co/68qa7pu5v5', 'expanded_url': 'https://wp.me/p5bFdp-ucC', 'display_url': 'wp.me/p5bFdp-ucC', 'indices': [96, 119]}]",,Quake
432,2018-04-17 21:11:02,"USGS reports a M1.6 #earthquake 87km WNW of Cantwell, Alaska on 4/17/18 @ 21:07:43 UTC https://t.co/sWKUY3l2gW #quake",1414684496,Earth,0,"[{'url': 'https://t.co/sWKUY3l2gW', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/ak19241694', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [87, 110]}]",,Quake
432,2018-04-17 21:11:02,"USGS reports a M1.6 #earthquake 87km WNW of Cantwell, Alaska on 4/17/18 @ 21:07:43 UTC https://t.co/sWKUY3l2gW #quake",1414684496,Earth,0,"[{'url': 'https://t.co/sWKUY3l2gW', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/ak19241694', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [87, 110]}]",,Quake
433,2018-04-17 21:05:02,"USGS reports a M2 #earthquake 94km SE of Old Iliamna, Alaska on 4/17/18 @ 21:02:24 UTC https://t.co/Ylou8OGeGz #quake",1414684496,Earth,0,"[{'url': 'https://t.co/Ylou8OGeGz', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/ak19241690', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [87, 110]}]",,Quake
433,2018-04-17 21:05:02,"USGS reports a M2 #earthquake 94km SE of Old Iliamna, Alaska on 4/17/18 @ 21:02:24 UTC https://t.co/Ylou8OGeGz #quake",1414684496,Earth,0,"[{'url': 'https://t.co/Ylou8OGeGz', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/ak19241690', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [87, 110]}]",,Quake
434,2018-04-17 21:04:52,"Light earthquake, 4.7 mag has occurred near Parham in Antigua and Barbuda - https://t.co/68qa7pu5v5 #earthquake #quake",182752250,USA,2,"[{'url': 'https://t.co/68qa7pu5v5', 'expanded_url': 'https://wp.me/p5bFdp-ucC', 'display_url': 'wp.me/p5bFdp-ucC', 'indices': [76, 99]}]",,Quake
434,2018-04-17 21:04:52,"Light earthquake, 4.7 mag has occurred near Parham in Antigua and Barbuda - https://t.co/68qa7pu5v5 #earthquake #quake",182752250,USA,2,"[{'url': 'https://t.co/68qa7pu5v5', 'expanded_url': 'https://wp.me/p5bFdp-ucC', 'display_url': 'wp.me/p5bFdp-ucC', 'indices': [76, 99]}]",,Quake
435,2018-04-17 21:00:02,"Confused By Zebras - ""Mobtown""
https://t.co/GvZISM9ZRK
#america #indie #music #idol #the #american #voice #got #talent #quake",884599675583471616,"California, USA",0,"[{'url': 'https://t.co/GvZISM9ZRK', 'expanded_url': 'https://www.youtube.com/watch?v=ijpRU7y8i-k', 'display_url': 'youtube.com/watch?v=ijpRU7…', 'indices': [31, 54]}]",,Quake
435,2018-04-17 21:00:02,"Confused By Zebras - ""Mobtown""
https://t.co/GvZISM9ZRK
#america #indie #music #idol #the #american #voice #got #talent #quake",884599675583471616,"California, USA",0,"[{'url': 'https://t.co/GvZISM9ZRK', 'expanded_url': 'https://www.youtube.com/watch?v=ijpRU7y8i-k', 'display_url': 'youtube.com/watch?v=ijpRU7…', 'indices': [31, 54]}]",,Quake
435,2018-04-17 21:00:02,"Confused By Zebras - ""Mobtown""
https://t.co/GvZISM9ZRK
#america #indie #music #idol #the #american #voice #got #talent #quake",884599675583471616,"California, USA",0,"[{'url': 'https://t.co/GvZISM9ZRK', 'expanded_url': 'https://www.youtube.com/watch?v=ijpRU7y8i-k', 'display_url': 'youtube.com/watch?v=ijpRU7…', 'indices': [31, 54]}]",,Quake
435,2018-04-17 21:00:02,"Confused By Zebras - ""Mobtown""
https://t.co/GvZISM9ZRK
#america #indie #music #idol #the #american #voice #got #talent #quake",884599675583471616,"California, USA",0,"[{'url': 'https://t.co/GvZISM9ZRK', 'expanded_url': 'https://www.youtube.com/watch?v=ijpRU7y8i-k', 'display_url': 'youtube.com/watch?v=ijpRU7…', 'indices': [31, 54]}]",,Quake
435,2018-04-17 21:00:02,"Confused By Zebras - ""Mobtown""
https://t.co/GvZISM9ZRK
#america #indie #music #idol #the #american #voice #got #talent #quake",884599675583471616,"California, USA",0,"[{'url': 'https://t.co/GvZISM9ZRK', 'expanded_url': 'https://www.youtube.com/watch?v=ijpRU7y8i-k', 'display_url': 'youtube.com/watch?v=ijpRU7…', 'indices': [31, 54]}]",,Quake
435,2018-04-17 21:00:02,"Confused By Zebras - ""Mobtown""
https://t.co/GvZISM9ZRK
#america #indie #music #idol #the #american #voice #got #talent #quake",884599675583471616,"California, USA",0,"[{'url': 'https://t.co/GvZISM9ZRK', 'expanded_url': 'https://www.youtube.com/watch?v=ijpRU7y8i-k', 'display_url': 'youtube.com/watch?v=ijpRU7…', 'indices': [31, 54]}]",,Quake
435,2018-04-17 21:00:02,"Confused By Zebras - ""Mobtown""
https://t.co/GvZISM9ZRK
#america #indie #music #idol #the #american #voice #got #talent #quake",884599675583471616,"California, USA",0,"[{'url': 'https://t.co/GvZISM9ZRK', 'expanded_url': 'https://www.youtube.com/watch?v=ijpRU7y8i-k', 'display_url': 'youtube.com/watch?v=ijpRU7…', 'indices': [31, 54]}]",,Quake
435,2018-04-17 21:00:02,"Confused By Zebras - ""Mobtown""
https://t.co/GvZISM9ZRK
#america #indie #music #idol #the #american #voice #got #talent #quake",884599675583471616,"California, USA",0,"[{'url': 'https://t.co/GvZISM9ZRK', 'expanded_url': 'https://www.youtube.com/watch?v=ijpRU7y8i-k', 'display_url': 'youtube.com/watch?v=ijpRU7…', 'indices': [31, 54]}]",,Quake
435,2018-04-17 21:00:02,"Confused By Zebras - ""Mobtown""
https://t.co/GvZISM9ZRK
#america #indie #music #idol #the #american #voice #got #talent #quake",884599675583471616,"California, USA",0,"[{'url': 'https://t.co/GvZISM9ZRK', 'expanded_url': 'https://www.youtube.com/watch?v=ijpRU7y8i-k', 'display_url': 'youtube.com/watch?v=ijpRU7…', 'indices': [31, 54]}]",,Quake
435,2018-04-17 21:00:02,"Confused By Zebras - ""Mobtown""
https://t.co/GvZISM9ZRK
#america #indie #music #idol #the #american #voice #got #talent #quake",884599675583471616,"California, USA",0,"[{'url': 'https://t.co/GvZISM9ZRK', 'expanded_url': 'https://www.youtube.com/watch?v=ijpRU7y8i-k', 'display_url': 'youtube.com/watch?v=ijpRU7…', 'indices': [31, 54]}]",,Quake
436,2018-04-17 20:56:02,"USGS reports a M1.09 #earthquake 9km NW of The Geysers, CA on 4/17/18 @ 20:53:11 UTC https://t.co/u8S8qAIK9K #quake",1414684496,Earth,0,"[{'url': 'https://t.co/u8S8qAIK9K', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nc73000551', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [85, 108]}]",,Quake
436,2018-04-17 20:56:02,"USGS reports a M1.09 #earthquake 9km NW of The Geysers, CA on 4/17/18 @ 20:53:11 UTC https://t.co/u8S8qAIK9K #quake",1414684496,Earth,0,"[{'url': 'https://t.co/u8S8qAIK9K', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nc73000551', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [85, 108]}]",,Quake
437,2018-04-17 20:55:15,#quake 2018-04-17 20:26:51 (M4.7) LEEWARD ISLANDS 17.1 -61.7 (1cbfb) https://t.co/aK7stMNB0k,121240066,California,0,"[{'url': 'https://t.co/aK7stMNB0k', 'expanded_url': 'https://goo.gl/fb/367YQ5', 'display_url': 'goo.gl/fb/367YQ5', 'indices': [69, 92]}]",,Quake
438,2018-04-17 20:52:56,"RT @earthquakesApp: [USGS] M4.7 Apr-17 20:50:44 UTC, 5km ESE of Parham, Antigua and Barbuda, Depth:21.63km, https://t.co/DRBjv5p3HV #quake…",64936095,"Nanaimo, BC",1,"[{'url': 'https://t.co/DRBjv5p3HV', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/us2000e1rz', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [108, 131]}]",,Quake
440,2018-04-17 20:50:03,"USGS reports a M4.7 #earthquake 5km ESE of Parham, Antigua and Barbuda on 4/17/18 @ 20:26:51 UTC https://t.co/Qe8hgQuWh8 #quake",1414684496,Earth,0,"[{'url': 'https://t.co/Qe8hgQuWh8', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/us2000e1rz', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [97, 120]}]",,Quake
440,2018-04-17 20:50:03,"USGS reports a M4.7 #earthquake 5km ESE of Parham, Antigua and Barbuda on 4/17/18 @ 20:26:51 UTC https://t.co/Qe8hgQuWh8 #quake",1414684496,Earth,0,"[{'url': 'https://t.co/Qe8hgQuWh8', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/us2000e1rz', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [97, 120]}]",,Quake
441,2018-04-17 20:49:48,"#QuakeChampions - New Champion, Map, And More Announced At #PAXEast! MORE➡ https://t.co/1iqvqKZ7rT

#Quake @Quake… https://t.co/96mYAd8ihl",1398523165,,0,"[{'url': 'https://t.co/1iqvqKZ7rT', 'expanded_url': 'https://jadorendr.de', 'display_url': 'jadorendr.de', 'indices': [75, 98]}, {'url': 'https://t.co/96mYAd8ihl', 'expanded_url': 'https://twitter.com/i/web/status/986346006580224000', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [115, 138]}]",,Quake
441,2018-04-17 20:49:48,"#QuakeChampions - New Champion, Map, And More Announced At #PAXEast! MORE➡ https://t.co/1iqvqKZ7rT

#Quake @Quake… https://t.co/96mYAd8ihl",1398523165,,0,"[{'url': 'https://t.co/1iqvqKZ7rT', 'expanded_url': 'https://jadorendr.de', 'display_url': 'jadorendr.de', 'indices': [75, 98]}, {'url': 'https://t.co/96mYAd8ihl', 'expanded_url': 'https://twitter.com/i/web/status/986346006580224000', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [115, 138]}]",,Quake
441,2018-04-17 20:49:48,"#QuakeChampions - New Champion, Map, And More Announced At #PAXEast! MORE➡ https://t.co/1iqvqKZ7rT

#Quake @Quake… https://t.co/96mYAd8ihl",1398523165,,0,"[{'url': 'https://t.co/1iqvqKZ7rT', 'expanded_url': 'https://jadorendr.de', 'display_url': 'jadorendr.de', 'indices': [75, 98]}, {'url': 'https://t.co/96mYAd8ihl', 'expanded_url': 'https://twitter.com/i/web/status/986346006580224000', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [115, 138]}]",,Quake
442,2018-04-17 20:48:39,"RT @everyEarthquake: USGS reports a M1.41 #earthquake 5km WNW of Valley Center, CA on 4/17/18 @ 20:41:54 UTC https://t.co/WTifWIzbap #quake",189806241,Cali,1,"[{'url': 'https://t.co/WTifWIzbap', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/ci37916879', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [109, 132]}]",,Quake
442,2018-04-17 20:48:39,"RT @everyEarthquake: USGS reports a M1.41 #earthquake 5km WNW of Valley Center, CA on 4/17/18 @ 20:41:54 UTC https://t.co/WTifWIzbap #quake",189806241,Cali,1,"[{'url': 'https://t.co/WTifWIzbap', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/ci37916879', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [109, 132]}]",,Quake
443,2018-04-17 20:48:02,"USGS reports a M0.99 #earthquake 7km NW of The Geysers, CA on 4/17/18 @ 20:45:30 UTC https://t.co/T2E83J8KUo #quake",1414684496,Earth,0,"[{'url': 'https://t.co/T2E83J8KUo', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nc73000546', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [85, 108]}]",,Quake
443,2018-04-17 20:48:02,"USGS reports a M0.99 #earthquake 7km NW of The Geysers, CA on 4/17/18 @ 20:45:30 UTC https://t.co/T2E83J8KUo #quake",1414684496,Earth,0,"[{'url': 'https://t.co/T2E83J8KUo', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/nc73000546', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [85, 108]}]",,Quake
444,2018-04-17 20:44:02,"USGS reports a SoCal area M1.41 #earthquake 5km WNW of Valley Center, CA on 4/17/18 @ 20:41:54 UTC https://t.co/YTGurhqUxq #quake",2612506890,Southern California,0,"[{'url': 'https://t.co/YTGurhqUxq', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/ci37916879', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [99, 122]}]",,Quake
444,2018-04-17 20:44:02,"USGS reports a SoCal area M1.41 #earthquake 5km WNW of Valley Center, CA on 4/17/18 @ 20:41:54 UTC https://t.co/YTGurhqUxq #quake",2612506890,Southern California,0,"[{'url': 'https://t.co/YTGurhqUxq', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/ci37916879', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [99, 122]}]",,Quake
445,2018-04-17 20:44:02,"USGS reports a M1.41 #earthquake 5km WNW of Valley Center, CA on 4/17/18 @ 20:41:54 UTC https://t.co/WTifWIzbap #quake",1414684496,Earth,1,"[{'url': 'https://t.co/WTifWIzbap', 'expanded_url': 'https://earthquake.usgs.gov/earthquakes/eventpage/ci37916879', 'display_url': 'earthquake.usgs.gov/earthquakes/ev…', 'indices': [88, 111]}]",,Quake
